PC9,VS_GLOBAL,SKU_1_2_SEARS,SKU_2_2_LIVERPOOL,MARCA,GENDER ,COLLECTION,USE_TYPE,LINE,NAME,DESCRIPTION,EXTENDED_DESCRIPTION,MATERIAL,COLOR,SPANISH_COLOR,SHOOTING,STATUS
45112595,04511-2595,-,1070788781,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","81.5% Algod¢n, 17% Poli‚ster, 1.5% Elastano",Panda,Azul,NO,-
45112387,04511-2387,-,1070780453,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Biscuits,Azul,SI,-
45112369,04511-2369,-,1059347014,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Ducky Boy,Azul,NO,-
45113730,04511-3730,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n,  1% Elastano",Gulpcoast,Azul,SI,-
45113676,04511-3676,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","88% Algod¢n,  11% Poli‚ster,  1% Elastano",Detroit,Azul,SI,-
45113675,04511-3675,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","88% Algod¢n,  11% Poli‚ster,  1% Elastano",Stlouis,Azul,SI,-
45113662,04511-3662,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo",99% Algodon - 1% Elastano,Paradise City,Azul,SI,-
45113661,04511-3661,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo",99% Algod¢n 1% Elastano,Back In Black,Azul,SI,-
45113660,04511-3660,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo",98%Algodon 2%Elastano,November Rain,Azul,SI,-
45113404,04511-3404,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Saturn Ltwt,Azul,SI,-
45113403,04511-3403,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","75% Algod¢n, 24% Lyocell, 1% Elastano",Pauper Mid,Azul,SI,-
45112402,04511-2402,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Ama Rinsey,Azul,SI,-
45112274,04511-2274,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","98.5% Algod¢n, 1.5% Elastano",Black Indigo ,Azul,NO,-
45112210,04511-2210,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Byrd,Azul,NO,-
45111025,04511-1025,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","98% Algod¢n, 2% Elastano",Pumped Up,Azul,NO,-
45110241,04511-0241,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Rigid Dragon,Azul,NO,-
45113417,04511-3417,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","77% Algod¢n, 22% Poli‚ster, 1% Elastano",Mango Overt Light Cool,Azul,SI,-
45113416,04511-3416,3839381,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","77% Algod¢n, 22% Poli‚ster, 1% Elastano",Kiwi Dark Cool,Azul,SI,-
45113321,04511-3321,3364891,1079039241,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Sinaloa ,Azul,SI,-
45113320,04511-3320,3364792,1079039152,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Lime Adv,Azul,SI,-
45113319,04511-3319,3842615,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Forest Adv,Azul,SI,-
45113316,04511-3316,-,1079037168,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Sinaloa,Azul,SI,-
45113376,04511-3376,-,1079039331,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","67% Algod¢n, 31% Poli‚ster, 2% Elastano",Harvest Gold Sorbtek Wt G,Beige,SI,-
45111943,04511-1943,-,1070780291,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","98% Algod¢n,  2% Elastano",Castilleja,Blanco,NO,-
45113377,04511-3377,-,1079039420,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","67% Algod¢n, 31% Poli‚ster, 2% Elastano",Foragers Green Sorbtek Wt G,Caf‚,SI,-
45112272,04511-2272,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","65% Algod¢n,  33% Poli‚ster,  2% Elastano",Grey / Black 3d,Gris,NO,-
45113318,04511-3318,3842516,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Gibbler Adv,Gris,SI,-
45113463,04511-3463,3833325,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","99% Algod¢n, 1% Elastano",Stoned Crash,Gris/Azul,SI,-
45113378,04511-3378,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo","67% Algod¢n, 31% Poli‚ster, 2% Elastano",Mineral Black Sorbtek Wt G,Negro,SI,-
45113325,04511-3325,-,-,Levi's,Men's,Red Tab,Moda,Bottoms,511_ Levi_s© Slim Fit,"Pantal¢n de mezclilla,  cintura media,  corte ajustado,  cierre en bragueta,  pierna slim,  cinco bolsillos.","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo",100% Algod¢n,High Knees,Negro,SI,-
45110360,04511-0360,-,-,Levi's,Men's,Red Tab,B sico,Bottoms,511 Levi_s© Slim Fit,"Pantal¢n corte a la cadera
Semi ajustado hasta el tobillo
Pierna slim
Cierre en bragueta
Cinco bolsillos
Mezclilla
  100% Algod¢n","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo.","99.5% Algod¢n, .5% Elastano",Seeped Indigo,Azul Obscuro,SI,-
45111289,04511-1289,-,-,Levi's,Men's,Red Tab,B sico,Bottoms,511 Levi_s© Slim Fit,"Pantal¢n corte a la cadera
Semi ajustado hasta el tobillo
Pierna slim
Cierre en bragueta
Cinco bolsillos
Mezclilla
100% Algod¢n","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo.","99% Algod¢n, 1% Elastano",Light Sw 37749,Azul Claro,NO,-
45111931,04511-1931,-,-,Levi's,Men's,Red Tab,B sico,Bottoms,511 Levi_s© Slim Fit,"Pantal¢n corte a la cadera
Semi ajustado hasta el tobillo
Pierna slim
Cierre en bragueta
Cinco bolsillos
Mezclilla
100% Algod¢n","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo.",100% Algod¢n,Live Oak,Azul Medio,SI,-
45111163,04511-1163,-,-,Levi's,Men's,Red Tab,B sico,Bottoms,511 Levi_s© Slim Fit,"Pantal¢n corte a la cadera
Semi ajustado hasta el tobillo
Pierna slim
Cierre en bragueta
Cinco bolsillos
Mezclilla
100% Algod¢n","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo.","99% Algod¢n, 1% Elastano",Throttle,Azul Medio,NO,-
45110168,04511-0168,-,1068916608,Levi's,Men's,Red Tab,B sico,Bottoms,511 Levi_s© Slim Fit,"Pantal¢n corte a la cadera
Semi ajustado hasta el tobillo
Pierna slim
Cierre en bragueta
Cinco bolsillos
Mezclilla
100% Algod¢n","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo.","99% Algod¢n, 1% Elastano",Black   Stretch,Negro,NO,-
45110535,04511-0535,-,-,Levi's,Men's,Red Tab,B sico,Bottoms,511 Levi_s© Slim Fit,"Pantal¢n corte a la cadera
Semi ajustado hasta el tobillo
Pierna slim
Cierre en bragueta
Cinco bolsillos
Mezclilla
100% Algod¢n","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo.","99% Algod¢n, 1% Elastano",Dark   Rinse,Negro,SI,-
45112103,04511-2103,-,-,Levi's,Men's,Red Tab,B sico,Bottoms,511 Levi_s© Slim Fit,"Pantal¢n corte a la cadera
Semi ajustado hasta el tobillo
Pierna slim
Cierre en bragueta
Cinco bolsillos
Mezclilla
98.83% Algodon 1.17% Elastane ","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo.","99% Algod¢n, 1% Elastano",Rabbit Hole,Azul Medio,SI,-
45112834,04511-2834,-,1064183959,Levi's,Men's,Red Tab,B sico,Bottoms,511 Levi_s© Slim Fit,"Pantal¢n corte a la cadera
Semi ajustado hasta el tobillo
Pierna slim
Cierre en bragueta
Cinco bolsillos
Mezclilla
99% Algodon 1% Elastan0","Un pantal¢n de mezclilla Slim, moderno y con espacio para moverse- los 511 _ Slim Fit Jeans son un cl sico desde este momento. Estos jeans ajustan debajo de la cintura con una pierna slim de la cadera al tobillo.","99% Algod¢n, 1% Elastano",Base,Azul Medio,NO,-
